wl,d0001,d0002,d0003,p0001,p0002,p0003,t0001,t0002,t0003,v0001,v0002,v0003
260.878,88.67044141,9.271319167,30.20305142,83.91463913,180.0478928,96.3546448,146.4771493,23.96323017,111.6250891,179.897355,60.77002224,169.2451137
261.477,39.6567134,58.03974601,65.07264833,58.00145289,82.78498813,92.18603057,92.89228128,-2.008458275,34.92445555,11.6752196,40.43617156,99.21426692
262.076,50.98305706,25.95590513,36.46087412,68.91892163,49.70164665,0.463874719,0.456848342,26.24987537,30.48397016,17.3954358,43.74588873,43.00604469
262.675,14.94658931,13.54882659,-29.83705578,45.35128748,49.62967223,27.41846568,32.61306263,26.73448591,36.07409984,4.6888832,44.90949294,38.92171169
263.273,45.59772757,31.43472415,8.381069816,24.80936808,4.58807391,38.06577252,44.95121058,80.57193985,2.661270473,43.02071917,33.05654859,26.43616326
263.872,66.22613577,51.61850952,-12.57693849,7.343214729,78.55341928,33.72676961,39.4098991,9.097288514,36.50307754,58.2806585,65.81934264,70.6931672
264.471,-8.167185959,13.10440029,12.26222526,21.78752875,25.32623253,49.64548255,21.94802241,24.44268406,-9.992274343,17.89342515,5.673357661,-22.74857889
265.069,4.048383845,37.26812743,3.406562654,34.10873329,88.41636596,-10.86568077,7.306767064,-28.72065091,46.39180902,13.04874191,-1.809440377,44.10741227
265.668,14.87363252,-1.987441137,3.230076426,66.52440619,52.1521978,28.02554909,19.89210289,-3.717192279,45.43562367,-1.40136556,10.7359319,-1.747231207
266.267,43.12291822,46.88900408,28.70405768,32.73349227,22.22404772,62.00227785,36.22103313,39.49328043,51.35845383,49.28332943,60.08229847,70.37696661
266.865,17.00158803,39.33334208,12.98074677,34.20250673,76.22164184,57.23971389,39.00880635,19.3953409,52.44947831,22.22502789,23.09668613,62.15216222
267.464,67.52017673,12.17431588,3.098461054,-33.41022587,65.29377905,-20.35425306,-23.72937168,-69.08479153,-34.93560214,27.58027909,20.99149025,-31.79150685
268.062,-54.35984436,6.469252281,-23.30850604,-11.63712383,2.774928993,34.93183895,-17.17767842,-19.43818442,0.659008696,-24.76782558,-71.46774732,-13.78412841
268.661,39.42358532,-0.43007968,28.97218664,-26.39178563,56.28687085,-9.525185867,49.90974493,4.845256098,-11.44489816,23.48034659,40.66018002,25.22540646
269.259,20.33573069,-9.687878611,26.67244495,21.34382719,30.64144573,31.03151738,11.57545462,12.70007141,15.54110148,24.17468246,28.23186483,25.87986577
269.858,25.25430726,27.41867616,59.41638888,-1.562960922,24.49264783,47.9393206,53.08366649,26.0578234,10.20431394,8.856793323,42.3240534,31.85752593
270.456,15.9270385,42.26409225,-21.56551279,60.24741065,14.08482701,38.03112991,82.89602217,55.96953763,26.26383362,6.590335991,68.14504925,75.35102849
271.055,32.60649517,4.717163493,-3.397228055,65.11595797,54.88946975,47.29447277,26.26292059,18.9910157,21.18876557,28.73557965,18.05935258,52.95824942
271.653,8.060042743,36.1098852,-31.99163766,59.92495052,13.36648164,1.310484269,9.99525513,-19.61826294,-17.12779807,-28.61385834,16.38077704,11.48116539
272.251,19.80911409,13.83410397,-14.45728994,18.98711408,23.47784062,58.9596643,11.73613732,4.563966669,25.22630454,8.774222188,1.320765987,12.01043146
272.849,33.90240624,38.09049486,-1.34434016,46.41392984,40.39962184,57.17562955,-8.941650745,11.77239728,40.6360071,1.601073063,-13.98426694,-0.333569131
273.448,-1.478790244,-3.085091287,-13.5435882,3.73107046,1.934587157,38.62182898,14.85949177,-22.07198152,-0.026753618,20.50051438,-15.46817354,27.85194557
274.046,22.56142671,36.64564068,-2.715597394,1.699604254,42.66505998,24.99802788,37.61843908,33.95942253,45.515529,24.84439447,45.33311331,41.39279795
274.644,3.48962896,25.1084642,26.37740693,33.4377054,17.38598819,26.84075622,26.78836968,13.30020258,38.0363104,28.30943858,28.64471973,19.21240828
275.242,31.79985944,-40.27557742,4.635620779,6.068956892,76.49378804,20.98378816,30.58629439,7.914795535,15.45639718,-3.00592012,28.35380162,43.52026778
275.841,11.91644347,-7.047149447,11.37275569,33.60013572,15.6868832,27.38638579,3.774554748,5.580181494,-22.0282709,35.2544453,-6.337489261,-2.88267866
276.439,-11.63742542,41.36676449,12.60574382,23.13580486,51.54627649,24.71744511,5.684392197,18.15850253,32.99713569,37.5129487,62.24145077,63.98740124
277.037,2.866858484,66.53688602,22.78299795,29.25090048,65.68964665,37.52065335,47.76515803,2.72177769,49.38945781,14.81514006,56.02362028,41.5610723
277.635,32.34648412,33.30584841,-3.775419311,20.57563709,9.617763564,5.613452397,58.4163591,36.85825557,1.728818707,46.52148269,3.261986729,52.02465588
278.233,24.54831359,19.43921684,21.02505478,-11.90379042,71.4767262,33.6717349,16.60839905,36.94988026,5.413885848,57.43521809,61.77823793,24.2227339
278.831,-15.0874675,12.70941114,-7.335809237,25.51910176,54.5917733,31.3626117,5.491991156,-28.83102772,-24.09518713,5.988928712,27.37008266,47.1821735
279.429,57.27527338,47.03661584,34.33389793,50.77382973,65.19983155,33.89094093,23.56595533,21.07264482,39.53021699,46.01595338,62.29615352,61.55067724
280.027,47.86723423,16.90481348,35.28708678,50.92429529,36.30406666,31.81989054,43.36677356,17.78543479,17.68227315,37.21258752,38.58947555,57.77561697
280.625,-8.923116973,15.54972232,34.50824367,45.76683443,30.00321069,12.54868101,24.22926067,-12.27585908,9.418951753,39.22379382,43.65610899,15.84527942
281.223,29.01359232,27.7172735,44.85675466,30.78862919,-7.390656142,104.2320686,36.84120095,28.23299903,0.381176943,11.43662999,91.74204736,-6.8268209
281.82,26.75206518,57.4245876,-5.109941747,14.0022599,50.6132091,83.59836614,51.65276473,25.2799099,90.52434882,18.45756099,53.20551592,56.84059635
282.418,45.99003616,70.92553022,53.03972585,53.88266885,46.52904092,36.54999676,38.66019939,48.37685399,13.11501384,36.02085185,28.98784051,56.46629111
283.016,38.55744734,29.19556966,23.07925918,14.95102238,50.66147768,2.31463069,-0.034822753,46.10210922,24.066543,10.28069119,7.48268604,13.68101245
283.614,4.143644944,12.43756424,10.29912948,17.54676914,19.62230409,50.11598812,41.26466823,-9.193715534,-20.79735333,-0.032139368,25.38087273,-1.292310205
284.212,-5.506137926,-7.428879629,36.24821584,28.88091029,10.46415886,25.78380063,-4.311518711,-6.80442308,16.85519991,33.33690507,38.87934146,40.34327679
284.809,36.0787667,35.87226063,19.1700667,34.77755247,30.71247954,23.41556522,14.81035157,19.17012778,28.1368034,22.74193154,31.66090494,53.66244411
285.407,1.143285726,9.502292171,33.3310405,23.29694343,23.04962616,9.07194512,8.545563655,13.06535411,42.02510916,19.19563903,19.67215139,7.271145539
286.005,55.81851493,-19.31665744,81.8574146,55.08252947,85.81336666,103.8752233,49.4249887,-6.84551073,57.46777496,10.31588158,119.1661974,13.58539728
286.602,62.2023848,56.94666603,36.36592927,76.64125791,71.89637307,18.60372537,61.25041857,37.70585336,5.699869076,85.63363097,42.57426098,60.21725353
287.2,-30.60724549,-10.85616229,-10.20073007,0.251641038,49.56745686,-31.03792801,33.33604821,47.13530129,6.681055516,-44.28826099,78.35255162,47.30661941
287.797,63.56580738,77.36713732,18.51570303,101.7224647,102.3400387,110.4844881,128.1410448,37.42084231,96.86206347,88.76859877,119.2989146,61.32982421
288.395,23.66917658,12.85761522,21.33894857,-7.936224967,46.14705747,49.12529668,22.42916533,21.96989754,18.75820016,32.76251396,23.92216805,-0.240518409
288.992,28.4633466,60.4835686,-9.262440978,-49.36126425,-19.1770084,-31.41321187,-9.306630244,-24.10787125,60.14303313,-0.374321195,-14.04940545,29.9298328
289.59,-5.968125141,19.84738914,21.46598917,24.68237865,18.5475377,10.85918758,8.334287151,-12.20771263,46.0487083,-14.79793513,3.762782605,-5.149113527
290.187,19.19193797,23.80273428,22.0329491,17.22098048,55.28002621,48.66686828,23.66712556,44.89973419,22.5714336,12.25039778,33.25179105,30.05188984
290.785,21.37773026,20.65102617,21.01675642,36.6916414,44.90879062,38.58454054,22.72269262,22.63488224,19.09612383,46.00993282,36.56987767,50.98497638
291.382,15.98715602,22.67603956,22.37471003,24.20188997,55.77974991,34.43429209,14.81100667,18.9515126,28.34190976,33.53500292,26.50784275,35.08127147
291.98,30.79488859,34.7360013,41.06916064,63.11922747,68.51274029,66.81647261,30.48693721,36.1775961,72.23616754,72.62848347,80.33291996,53.62908856
292.577,-2.51891729,-16.85109629,-6.390265368,42.24725926,13.50290336,-10.91678306,-30.84702106,0.39341267,11.73015478,-12.94184189,53.22729925,-25.65146268
293.174,6.00066519,7.908779911,11.27716439,8.075611886,29.8215272,22.51266533,21.82104613,1.058602032,17.46096464,29.53118968,24.0480956,10.91980306
293.772,6.99983275,7.738167068,11.64075351,8.677889348,85.94687804,23.7567932,29.46096831,30.77202777,36.24062395,49.87477427,62.70840082,63.21660771
294.369,-47.44157464,31.64875479,-16.53116481,48.41814906,20.66820681,1.143187174,31.80067458,20.21679065,28.976482,33.32513977,92.81559858,38.34218916
294.966,-8.138738808,4.237152227,-15.05654513,4.23350237,24.4719597,-22.71372402,1.256988647,-41.88907753,15.08707121,58.41363941,-6.666408596,5.548446322
295.563,-45.76045421,28.14845174,58.05718625,71.13598343,34.53007113,37.06632486,41.52626595,41.04623145,63.58461479,48.23616787,31.25923336,73.78742401
296.16,8.330680785,39.87203027,32.79155405,42.82681945,44.89328962,7.882534961,37.75562625,56.97620259,27.23325103,6.950516333,73.48710322,-7.907112247
296.757,11.31200763,16.33161612,4.249361651,11.64742117,39.58680587,10.75168251,28.44449085,20.18329876,26.52463906,12.65263687,33.78106387,32.74708563
297.355,2.490756838,-53.85460532,-23.25486934,9.946435993,-27.67155548,26.40922502,-40.5053872,-15.85240461,-21.04322465,7.283994666,26.20491271,-4.556464165
297.952,26.09092047,15.46342682,4.377442954,31.81237188,33.60397756,20.81095347,-6.45162879,2.210695749,8.14835545,29.52160113,27.35833041,39.91982071
298.549,21.74985422,57.10120653,10.12270719,24.47784383,27.74217597,34.0557945,28.71653485,52.36198132,31.47382664,61.00989328,70.92826785,40.33536573
299.146,-28.43725128,62.06969003,10.80666962,10.55807405,25.85471368,85.14991257,16.32302222,9.693000207,32.7621364,48.42428655,29.64672803,41.70905943
299.743,8.262258901,30.78745428,38.99058956,43.09873563,30.21315751,25.02878062,41.63314409,34.05405494,40.37658211,76.53186919,70.66654277,29.7238047
300.34,39.38151628,-26.81942762,41.39009867,23.73595195,40.8719264,49.13270039,31.32553541,9.396338011,41.58326599,33.54667716,41.04998487,46.56800888
300.937,19.79585677,-15.3814226,5.304393849,8.05733323,13.01662598,46.22708823,-0.776765368,0.985783773,-5.197629397,21.9191498,8.572105832,0.473986182
301.533,7.511639267,18.64610523,22.85913816,24.69760804,-14.33385233,20.34658302,8.933843171,-6.143930027,4.106943872,28.26884035,41.98081238,23.16603319
302.13,-2.981799174,12.30692509,-35.49626806,14.64034704,11.62031967,18.66121708,-9.975455847,-24.09998513,-14.91320172,3.827025306,-3.909640264,2.793512172
302.727,-36.63128833,-65.71567958,-5.824524886,-11.86543945,29.42733347,-42.20885145,-31.4934429,-94.55043491,-52.17499088,-19.8806749,1.070384464,-2.694318868
303.324,-69.16957765,-41.90322644,-56.70026248,-33.58837612,-17.25151925,-35.24114447,-2.021365906,-38.82889817,-24.89020256,-36.04635099,-0.937737679,-37.03175738
303.921,12.47836281,51.93348205,43.72205616,51.89428121,46.81684036,41.53437143,22.81226047,36.02531943,10.0332239,24.2953895,38.42756758,35.23096348
304.517,17.71069123,-18.38374126,5.634923001,29.84981953,-10.51650184,20.99089048,-41.75973535,25.13846932,-16.33598718,40.45467028,0.312170396,3.518798404
305.114,-27.16133576,16.20815485,-3.987089069,11.08015685,3.831683018,41.79503361,-4.082510705,11.69124808,-0.218648548,-13.00407662,27.17713523,38.52641858
305.711,-5.352199105,-17.74387867,-7.395701419,-3.488169602,25.4834808,-13.40833678,4.327960206,-24.02412399,27.6704429,25.39439595,20.91468348,25.43680602
306.307,24.81250814,5.490525507,2.387996106,9.699792252,-6.166202674,4.237084201,20.05583361,26.8831424,-8.761615444,40.46722287,-8.278011184,12.71633039
306.904,31.66898238,29.90379426,17.079509,35.37386332,23.74137114,45.62951505,19.57717623,37.65532727,33.95508825,18.15320851,34.61809593,23.51478255
307.501,7.957291463,24.91338366,7.202161138,36.8599751,30.79635607,21.9274138,0.922745307,15.59122231,12.94125727,9.507245764,20.68264627,17.10454716
308.097,3.157907034,6.468214063,-5.463425461,6.808789844,18.78598874,39.48206392,8.599526299,9.264225865,6.6402299,50.98765516,15.82394807,20.3235689
308.694,-23.85016157,25.8522993,17.23829833,24.1102113,26.99478316,35.62315382,16.96063537,6.612655276,21.09891469,8.318837934,19.91026682,-12.25266047
309.29,-8.687662539,-45.98228977,-12.84666438,-31.82643313,-18.57026091,-9.713834735,-37.63632869,-3.594611989,25.34813263,13.02018465,21.79987361,-0.021501953
309.887,16.54496252,14.12845678,-3.814949637,17.80289957,9.121683167,13.20943204,23.7026634,24.35359233,1.137966327,24.3436555,33.36345298,29.56175246
310.483,2.365321533,-1.366928648,2.90902553,19.56255641,-0.442213563,11.26198915,-21.2738774,-10.76092141,-8.364925258,-1.303964952,-19.37601362,7.012013004
311.08,5.036346168,29.61202292,10.94470942,19.33408684,0.702003166,12.44574007,-20.52298256,14.64864738,2.631926818,-0.903957947,10.66141614,18.49837481
311.676,2.215916623,7.105314959,15.76803847,7.539205039,12.61784276,12.3784145,-2.588235609,1.914354849,22.83210963,9.595556383,30.95234333,27.09636988
312.272,24.28306862,-6.340110536,8.877124048,15.14314395,20.62130721,8.660122701,14.32233121,-13.89656754,14.59858083,16.18731905,21.38262935,25.58325927
312.869,9.697713866,17.47496772,5.380674194,35.04039132,15.75577863,15.39569567,11.79317831,6.461239525,-3.639016178,-0.908039866,32.26394972,26.87367613
313.465,20.46712764,48.64424496,37.11791666,43.22316846,36.13727904,49.3293921,55.79146259,51.39716054,38.61848864,13.01234825,43.35001914,31.19086962
314.061,5.17207561,18.72264189,-14.18404051,-3.911026955,4.02778786,3.789787128,-3.945282998,-5.567487339,4.775212092,-26.53867242,20.53172545,2.826911226
314.658,23.30413839,32.47800533,36.2246902,24.9625088,15.19945735,33.86292573,16.3625915,23.00933886,22.93731015,25.81819953,24.1066626,24.07847295
315.254,2.747852043,16.56806891,8.433818286,17.84065889,10.50309746,25.17543919,15.75301022,24.77974719,-0.758991996,15.02318506,22.28191659,19.33646394
315.85,11.1895578,-3.737752267,1.209908942,23.29404699,18.10336604,7.627148134,7.407887387,-3.643076262,7.314201341,10.65207048,15.76829458,17.42398471
316.446,8.72201758,18.03557376,5.809903034,20.44146824,1.339339157,25.24947945,21.54933364,-3.720800846,15.51556143,15.21898261,0.602970008,12.06764254
317.042,17.26727388,-6.911522446,0.541588005,27.56467416,10.66465767,16.42420495,13.78506408,11.81545004,6.115436704,-14.37475235,16.45561469,24.88301844
317.638,-14.65327588,-7.940961234,1.29851478,3.94599677,-1.859059266,19.96582826,3.801863285,-20.7764649,9.385065681,-3.775737663,9.823090995,22.55517717
318.234,5.201387778,9.927319832,-12.5605341,-3.137174381,-2.13789001,-0.192706619,-2.521914263,-14.19808743,0.061658871,-13.59563013,0.958218717,5.608058531
318.83,-1.391968103,15.2617374,-10.77100523,14.65906314,8.643918037,11.4063538,-11.26069627,-3.078084459,-1.421888665,-25.95240724,0.58789933,2.980908828
319.426,-20.67962171,-8.768595939,2.127612316,-13.15283221,4.470490824,-3.429513125,11.49406707,-12.12709405,-2.521372373,1.1800462,7.84558584,-3.527305304
320.022,8.210493075,10.27331688,-4.314718709,-0.21174604,14.94666928,12.27776388,4.447835649,19.35102516,0.970028075,6.202922155,16.03217588,-8.000064603
320.618,21.76225307,15.8265656,11.90812652,24.42550064,22.99263034,23.33571896,6.203614921,7.310197326,24.45744413,14.33754549,10.32344172,10.50200476
321.214,22.92198332,34.67139225,18.55416595,12.97405079,8.783520793,24.2277401,31.84153342,21.96139312,11.66153258,20.04257032,24.57644309,30.77242671
321.81,-8.431118832,0.37592136,1.12598294,4.583273372,-6.61765703,-2.415263869,2.009285802,-2.668651017,3.554645826,5.394460377,11.34793502,15.15115083
322.406,12.04138634,5.122160682,9.452835753,7.934606343,8.733531505,5.617215594,-0.325008023,10.91748268,0.99120214,9.736335802,1.77061324,6.606882589
323.002,-6.219237073,12.38238737,6.4555966,7.771864229,-1.788338531,7.781067991,3.485201171,-3.65614053,-9.677734371,-2.509127064,3.076994872,-5.640307466
323.598,-11.38301382,17.63167574,2.535440986,-1.558816054,6.091814057,-5.640108448,3.8760504,-20.77098777,-23.45204421,1.057417145,-12.1253278,-0.727238181
324.193,3.90473492,6.903274845,20.07744868,4.894556712,13.69852072,20.6926337,10.42626745,-0.959654082,9.069796021,7.221261201,10.94206301,10.46588571
324.789,21.18525713,21.7551995,14.74606016,10.73335659,10.53386186,19.0044899,11.85381607,8.384967505,11.90891862,8.61365274,18.15842115,33.93771991
325.385,9.498006386,14.78954214,6.168005693,18.28628764,19.86842304,11.37295514,13.54421971,-3.012491035,7.275617885,6.515903144,16.12527174,2.073673385
325.98,13.79810919,10.57754996,15.79561641,7.025978962,14.2367246,10.94817904,11.97210009,21.36910876,4.635380285,10.16629344,15.65584296,10.78577201
326.576,22.4018401,8.155880292,12.25313166,18.23905807,12.45985299,25.51530461,10.95809138,12.83901438,11.6146039,9.281925871,5.748059059,25.61776949
327.172,13.61416913,2.036117188,7.108851958,-0.939286664,20.98558815,12.28277049,3.133762687,-2.714792733,2.501395872,7.272625854,3.69506362,-0.374164401
327.767,19.7255148,4.355048872,16.76264121,4.486091983,14.6238543,5.604376023,3.913363056,14.98750821,2.935625536,12.25186263,10.62793037,11.51742725
328.363,-2.93909102,7.665772731,3.234717738,10.49230624,11.2801909,29.19393904,12.875677,-9.414788636,12.32176382,10.1262215,10.63041329,6.987547107
328.958,-2.861293412,14.77440481,-4.401588509,1.424448335,3.477128993,14.50661951,-0.172338241,-3.65052645,-0.149584729,0.338242731,12.98888177,2.413951512
329.554,-2.777982404,1.33233942,-5.407327492,8.562888511,1.301674006,18.53415896,-3.072601652,-6.310865064,5.237789726,0.939213955,7.446513265,5.595774169
330.149,2.89810702,12.16628478,5.947537475,9.65852726,23.56575961,17.06224945,3.631314431,4.000569003,22.22826653,23.11455218,18.0496414,10.75792768
330.745,-19.8547418,-6.862192802,-25.45304226,0.203893855,-7.246735133,9.689163541,-10.01376699,-1.229093601,-12.73611042,-12.96458985,-15.14785308,-17.35394578
331.34,1.336580476,10.09899121,10.03772682,7.513954487,6.785727469,15.14268256,3.867152767,6.93090659,3.371759577,10.59734724,13.38139609,14.23459664
331.935,4.406847495,14.1843295,8.051780034,18.35912219,15.49219321,17.09806169,14.62586854,4.043158671,0.8363746,22.63942153,14.0517315,27.68708733
332.531,15.84149903,15.55103288,9.569128002,15.80159306,14.96638731,7.858656445,3.379280666,-3.829678856,19.22606455,5.912200395,15.25884106,0.540317587
